time,rpm_data,rpm_LPF,
0.234,0,0.019892483949661255,
0.235,0,0.019892483949661255,
0.236,0,0.019892483949661255,
0.237,0,0.019892483949661255,
0.238,0,0.019892483949661255,
0.239,0,0.019892483949661255,
0.239,0,0.019892483949661255,
0.24,0,0.019892483949661255,
0.241,0,0.019892483949661255,
0.243,0,0.019892483949661255,
0.244,0,0.019892483949661255,
0.245,0,0.019892483949661255,
0.246,0,0.019892483949661255,
0.247,0,0.019892483949661255,
0.248,0,0.019892483949661255,
0.249,0,0.019892483949661255,
0.249,0,0.019892483949661255,
0.25,0,0.019892483949661255,
0.251,0,0.019892483949661255,
0.252,0,0.019892483949661255,
0.253,0,0.019892483949661255,
0.254,0,0.019892483949661255,
0.256,0,0.019892483949661255,
0.257,0,0.019892483949661255,
0.258,0,0.019892483949661255,
0.259,0,0.019892483949661255,
0.261,0,0.019892483949661255,
0.262,0,0.019892483949661255,
0.263,0,0.019892483949661255,
0.264,0,0.019892483949661255,
0.265,0,0.019892483949661255,
0.266,0,0.019892483949661255,
0.266,0,0.019892483949661255,
0.267,0,0.019892483949661255,
0.268,0,0.019892483949661255,
0.269,0,0.019892483949661255,
0.269,0,0.019892483949661255,
0.27,0,0.019892483949661255,
0.271,0,0.019892483949661255,
0.272,0,0.019892483949661255,
0.273,0,0.019892483949661255,
0.273,0,0.019892483949661255,
0.274,0,0.019892483949661255,
0.275,0,0.019892483949661255,
0.277,0,0.012623770162463188,
0.278,0,0.012623770162463188,
0.279,0,0.012623770162463188,
0.28,0,0.012623770162463188,
0.281,0,0.012623770162463188,
0.281,0,0.012623770162463188,
0.282,0,0.012623770162463188,
0.283,0,0.012623770162463188,
0.284,0,0.012623770162463188,
0.284,0,0.012623770162463188,
0.285,0,0.012623770162463188,
0.286,0,0.012623770162463188,
0.286,0,0.012623770162463188,
0.287,0,0.012623770162463188,
0.288,0,0.012623770162463188,
0.288,0,0.012623770162463188,
0.289,0,0.012623770162463188,
0.29,0,0.012623770162463188,
0.29,0,0.012623770162463188,
0.291,0,0.012623770162463188,
0.292,0,0.012623770162463188,
0.293,0,0.012623770162463188,
0.295,0,0.012623770162463188,
0.296,0,0.012623770162463188,
0.296,0,0.012623770162463188,
0.297,0,0.012623770162463188,
0.298,0,0.012623770162463188,
0.298,0,0.012623770162463188,
0.299,0,0.012623770162463188,
0.3,0,0.012623770162463188,
0.3,0,0.012623770162463188,
0.301,0,0.012623770162463188,
0.302,0,0.012623770162463188,
0.302,0,0.012623770162463188,
0.303,0,0.012623770162463188,
0.304,0,0.012623770162463188,
0.305,0,0.012623770162463188,
0.306,0,0.012623770162463188,
0.307,0,0.012623770162463188,
0.308,0,0.012623770162463188,
0.309,0,0.012623770162463188,
0.311,0,0.012623770162463188,
0.312,0,0.012623770162463188,
0.313,0,0.012623770162463188,
0.314,0,0.012623770162463188,
0.315,0,0.012623770162463188,
0.316,0,0.012623770162463188,
0.317,0,0.012623770162463188,
0.317,0,0.012623770162463188,
0.318,0,0.012623770162463188,
0.319,0,0.012623770162463188,
0.319,0,0.012623770162463188,
0.32,0,0.012623770162463188,
0.321,0,0.012623770162463188,
0.322,0,0.012623770162463188,
0.322,0,0.012623770162463188,
0.323,0,0.012623770162463188,
0.324,0,0.012623770162463188,
0.325,0,0.012623770162463188,
0.327,0,0.012623770162463188,
0.328,0,0.012623770162463188,
0.329,0,0.012623770162463188,
0.33,0,0.012623770162463188,
0.331,0,0.012623770162463188,
0.333,0,0.012623770162463188,
0.334,0,0.012623770162463188,
0.334,0,0.012623770162463188,
0.335,0,0.012623770162463188,
0.336,0,0.012623770162463188,
0.337,0,0.012623770162463188,
0.337,0,0.012623770162463188,
0.338,0,0.012623770162463188,
0.339,0,0.012623770162463188,
0.339,0,0.012623770162463188,
0.34,0,0.012623770162463188,
0.341,0,0.012623770162463188,
0.342,0,0.012623770162463188,
0.343,0,0.012623770162463188,
0.344,0,0.012623770162463188,
0.345,0,0.012623770162463188,
0.346,0,0.012623770162463188,
0.347,0,0.012623770162463188,
0.348,0,0.012623770162463188,
0.348,0,0.012623770162463188,
0.349,0,0.012623770162463188,
0.35,0,0.012623770162463188,
0.35,0,0.012623770162463188,
0.351,0,0.012623770162463188,
0.352,0,0.012623770162463188,
0.352,0,0.012623770162463188,
0.353,0,0.012623770162463188,
0.354,0,0.012623770162463188,
0.355,0,0.012623770162463188,
0.355,0,0.012623770162463188,
0.356,0,0.012623770162463188,
0.357,0,0.012623770162463188,
0.358,0,0.012623770162463188,
0.359,0,0.012623770162463188,
0.36,0,0.012623770162463188,
0.362,0,0.012623770162463188,
0.363,0,0.012623770162463188,
0.364,0,0.012623770162463188,
0.365,0,0.012623770162463188,
0.365,0,0.012623770162463188,
0.366,0,0.012623770162463188,
0.367,0,0.012623770162463188,
0.368,0,0.012623770162463188,
0.369,0,0.012623770162463188,
0.369,0,0.012623770162463188,
0.37,0,0.012623770162463188,
0.371,0,0.012623770162463188,
0.371,0,0.012623770162463188,
0.372,0,0.012623770162463188,
0.373,0,0.012623770162463188,
0.373,0,0.012623770162463188,
0.374,0,0.012623770162463188,
0.375,0,0.012623770162463188,
0.376,0,0.0080110440030694,
0.378,0,0.0080110440030694,
0.379,0,0.0080110440030694,
0.379,0,0.0080110440030694,
0.38,0,0.0080110440030694,
0.381,0,0.0080110440030694,
0.382,0,0.0080110440030694,
0.383,0,0.0080110440030694,
0.383,0,0.0080110440030694,
0.384,0,0.0080110440030694,
0.385,0,0.0080110440030694,
0.386,0,0.0080110440030694,
0.386,0,0.0080110440030694,
0.387,0,0.0080110440030694,
0.388,0,0.0080110440030694,
0.389,0,0.0080110440030694,
0.39,0,0.0080110440030694,
0.39,0,0.0080110440030694,
0.391,0,0.0080110440030694,
0.393,0,0.0080110440030694,
0.394,0,0.0080110440030694,
0.395,0,0.0080110440030694,
0.396,0,0.0080110440030694,
0.397,0,0.0080110440030694,
0.398,0,0.0080110440030694,
0.399,0,0.0080110440030694,
0.4,0,0.0080110440030694,
0.401,0,0.0080110440030694,
0.402,0,0.0080110440030694,
0.403,0,0.0080110440030694,
0.403,0,0.0080110440030694,
0.405,0,0.0080110440030694,
0.406,0,0.0080110440030694,
0.407,0,0.0080110440030694,
0.408,0,0.0080110440030694,
0.409,0,0.0080110440030694,
0.411,0,0.0080110440030694,
0.412,0,0.0080110440030694,
0.413,0,0.0080110440030694,
0.414,0,0.0080110440030694,
0.415,0,0.0080110440030694,
0.417,0,0.0080110440030694,
0.418,0,0.0080110440030694,
0.419,0,0.0080110440030694,
0.42,0,0.0080110440030694,
0.421,0,0.0080110440030694,
0.422,0,0.0080110440030694,
0.423,0,0.0080110440030694,
0.423,0,0.0080110440030694,
0.424,0,0.0080110440030694,
0.425,0,0.0080110440030694,
0.427,0,0.0080110440030694,
0.428,0,0.0080110440030694,
0.429,0,0.0080110440030694,
0.431,0,0.0080110440030694,
0.432,0,0.0080110440030694,
0.433,0,0.0080110440030694,
0.434,0,0.0080110440030694,
0.435,0,0.0080110440030694,
0.436,0,0.0080110440030694,
0.437,0,0.0080110440030694,
0.438,0,0.0080110440030694,
0.439,0,0.0080110440030694,
0.44,0,0.0080110440030694,
0.441,0,0.0080110440030694,
0.442,0,0.0080110440030694,
0.444,0,0.0080110440030694,
0.445,0,0.0080110440030694,
0.446,0,0.0080110440030694,
0.447,0,0.0080110440030694,
0.448,0,0.0080110440030694,
0.449,0,0.0080110440030694,
0.45,0,0.0080110440030694,
0.451,0,0.0080110440030694,
0.452,0,0.0080110440030694,
0.453,0,0.0080110440030694,
0.455,0,0.0080110440030694,
0.456,0,0.0080110440030694,
0.457,0,0.0080110440030694,
0.458,0,0.0080110440030694,
0.46,0,0.0080110440030694,
0.462,0,0.0080110440030694,
0.463,0,0.0080110440030694,
0.464,0,0.0080110440030694,
0.466,0,0.0080110440030694,
0.467,0,0.0080110440030694,
0.468,0,0.0080110440030694,
0.469,0,0.0080110440030694,
0.47,0,0.0080110440030694,
0.471,0,0.0080110440030694,
0.473,0,0.0080110440030694,
0.474,0,0.0080110440030694,
0.475,0,0.0080110440030694,
0.476,0,0.005083808209747076,
0.478,0,0.005083808209747076,
0.479,0,0.005083808209747076,
0.48,0,0.005083808209747076,
0.481,0,0.005083808209747076,
0.482,0,0.005083808209747076,
0.482,0,0.005083808209747076,
0.483,0,0.005083808209747076,
0.484,0,0.005083808209747076,
0.485,0,0.005083808209747076,
0.486,0,0.005083808209747076,
0.486,0,0.005083808209747076,
0.487,0,0.005083808209747076,
0.488,0,0.005083808209747076,
0.489,0,0.005083808209747076,
0.489,0,0.005083808209747076,
0.49,0,0.005083808209747076,
0.491,0,0.005083808209747076,
0.492,0,0.005083808209747076,
0.494,0,0.005083808209747076,
0.495,0,0.005083808209747076,
0.496,0,0.005083808209747076,
0.497,0,0.005083808209747076,
0.498,0,0.005083808209747076,
0.499,0,0.005083808209747076,
0.5,0,0.005083808209747076,
0.5,0,0.005083808209747076,
0.501,0,0.005083808209747076,
0.502,0,0.005083808209747076,
0.502,0,0.005083808209747076,
0.503,0,0.005083808209747076,
0.504,0,0.005083808209747076,
0.505,0,0.005083808209747076,
0.506,0,0.005083808209747076,
0.507,0,0.005083808209747076,
0.508,0,0.005083808209747076,
0.51,0,0.005083808209747076,
0.511,0,0.005083808209747076,
0.513,0,0.005083808209747076,
0.514,0,0.005083808209747076,
0.516,0,0.005083808209747076,
0.517,0,0.005083808209747076,
0.518,0,0.005083808209747076,
0.519,0,0.005083808209747076,
0.52,0,0.005083808209747076,
0.52,0,0.005083808209747076,
0.521,0,0.005083808209747076,
0.522,0,0.005083808209747076,
0.522,0,0.005083808209747076,
0.523,0,0.005083808209747076,
0.524,0,0.005083808209747076,
0.525,0,0.005083808209747076,
0.526,0,0.005083808209747076,
0.528,0,0.005083808209747076,
0.529,0,0.005083808209747076,
0.53,0,0.005083808209747076,
0.531,0,0.005083808209747076,
0.532,0,0.005083808209747076,
0.533,0,0.005083808209747076,
0.534,0,0.005083808209747076,
0.535,0,0.005083808209747076,
0.536,0,0.005083808209747076,
0.536,0,0.005083808209747076,
0.537,0,0.005083808209747076,
0.538,0,0.005083808209747076,
0.539,0,0.005083808209747076,
0.54,0,0.005083808209747076,
0.54,0,0.005083808209747076,
0.541,0,0.005083808209747076,
0.543,0,0.005083808209747076,
0.544,0,0.005083808209747076,
0.546,0,0.005083808209747076,
0.547,0,0.005083808209747076,
0.548,0,0.005083808209747076,
0.549,0,0.005083808209747076,
0.549,0,0.005083808209747076,
0.55,0,0.005083808209747076,
0.551,0,0.005083808209747076,
0.552,0,0.005083808209747076,
0.553,0,0.005083808209747076,
0.554,0,0.005083808209747076,
0.555,0,0.005083808209747076,
0.556,0,0.005083808209747076,
0.557,0,0.005083808209747076,
0.558,0,0.005083808209747076,
0.559,0,0.005083808209747076,
0.56,0,0.005083808209747076,
0.562,0,0.005083808209747076,
0.563,0,0.005083808209747076,
0.564,0,0.005083808209747076,
0.565,0,0.005083808209747076,
0.566,0,0.005083808209747076,
0.567,0,0.005083808209747076,
0.567,0,0.005083808209747076,
0.568,0,0.005083808209747076,
0.569,0,0.005083808209747076,
0.57,0,0.005083808209747076,
0.571,0,0.005083808209747076,
0.571,0,0.005083808209747076,
0.572,0,0.005083808209747076,
0.573,0,0.005083808209747076,
0.574,0,0.005083808209747076,
0.575,0,0.005083808209747076,
0.576,0,0.003226184519007802,
0.578,0,0.003226184519007802,
0.579,0,0.003226184519007802,
0.58,0,0.003226184519007802,
0.581,0,0.003226184519007802,
0.582,0,0.003226184519007802,
0.583,0,0.003226184519007802,
0.584,0,0.003226184519007802,
0.585,0,0.003226184519007802,
0.586,0,0.003226184519007802,
0.587,0,0.003226184519007802,
0.588,0,0.003226184519007802,
0.589,0,0.003226184519007802,
0.59,0,0.003226184519007802,
0.591,0,0.003226184519007802,
0.592,0,0.003226184519007802,
0.593,0,0.003226184519007802,
0.594,0,0.003226184519007802,
0.596,0,0.003226184519007802,
0.597,0,0.003226184519007802,
0.598,0,0.003226184519007802,
0.599,0,0.003226184519007802,
0.6,0,0.003226184519007802,
0.601,0,0.003226184519007802,
0.601,0,0.003226184519007802,
0.602,0,0.003226184519007802,
0.603,0,0.003226184519007802,
0.604,0,0.003226184519007802,
0.605,0,0.003226184519007802,
0.606,0,0.003226184519007802,
0.607,0,0.003226184519007802,
0.609,0,0.003226184519007802,
0.61,0,0.003226184519007802,
0.611,0,0.003226184519007802,
0.613,0,0.003226184519007802,
0.614,0,0.003226184519007802,
0.615,0,0.003226184519007802,
0.616,0,0.003226184519007802,
0.617,0,0.003226184519007802,
0.618,0,0.003226184519007802,
0.619,0,0.003226184519007802,
0.62,0,0.003226184519007802,
0.621,0,0.003226184519007802,
0.622,0,0.003226184519007802,
0.623,0,0.003226184519007802,
0.624,0,0.003226184519007802,
0.625,0,0.003226184519007802,
0.626,0,0.003226184519007802,
0.628,0,0.003226184519007802,
0.629,0,0.003226184519007802,
0.63,0,0.003226184519007802,
0.631,0,0.003226184519007802,
0.632,0,0.003226184519007802,
0.633,0,0.003226184519007802,
0.634,0,0.003226184519007802,
0.635,0,0.003226184519007802,
0.636,0,0.003226184519007802,
0.637,0,0.003226184519007802,
0.638,0,0.003226184519007802,
0.639,0,0.003226184519007802,
0.639,0,0.003226184519007802,
0.64,0,0.003226184519007802,
0.641,0,0.003226184519007802,
0.642,0,0.003226184519007802,
0.644,0,0.003226184519007802,
0.645,0,0.003226184519007802,
0.646,0,0.003226184519007802,
0.648,0,0.003226184519007802,
0.649,0,0.003226184519007802,
0.65,0,0.003226184519007802,
0.651,0,0.003226184519007802,
0.651,0,0.003226184519007802,
0.652,0,0.003226184519007802,
0.653,0,0.003226184519007802,
0.655,0,0.003226184519007802,
0.656,0,0.003226184519007802,
0.657,0,0.003226184519007802,
0.658,0,0.003226184519007802,
0.659,0,0.003226184519007802,
0.661,0,0.003226184519007802,
0.662,0,0.003226184519007802,
0.663,0,0.003226184519007802,
0.664,0,0.003226184519007802,
0.665,0,0.003226184519007802,
0.666,0,0.003226184519007802,
0.666,0,0.003226184519007802,
0.667,0,0.003226184519007802,
0.668,0,0.003226184519007802,
0.669,0,0.003226184519007802,
0.67,0,0.003226184519007802,
0.671,0,0.003226184519007802,
0.672,0,0.003226184519007802,
0.673,0,0.003226184519007802,
0.674,0,0.003226184519007802,
0.675,0,0.003226184519007802,
0.676,0,0.002047336660325527,
0.677,0,0.002047336660325527,
0.678,0,0.002047336660325527,
0.679,0,0.002047336660325527,
0.68,0,0.002047336660325527,
0.681,0,0.002047336660325527,
0.682,0,0.002047336660325527,
0.683,0,0.002047336660325527,
0.684,0,0.002047336660325527,
0.685,0,0.002047336660325527,
0.686,0,0.002047336660325527,
0.686,0,0.002047336660325527,
0.687,0,0.002047336660325527,
0.688,0,0.002047336660325527,
0.689,0,0.002047336660325527,
0.689,0,0.002047336660325527,
0.69,0,0.002047336660325527,
0.691,0,0.002047336660325527,
0.692,0,0.002047336660325527,
0.693,0,0.002047336660325527,
0.694,0,0.002047336660325527,
0.694,0,0.002047336660325527,
0.695,0,0.002047336660325527,
0.696,0,0.002047336660325527,
0.696,0,0.002047336660325527,
0.697,0,0.002047336660325527,
0.698,0,0.002047336660325527,
0.699,0,0.002047336660325527,
0.699,0,0.002047336660325527,
0.7,0,0.002047336660325527,
0.701,0,0.002047336660325527,
0.702,0,0.002047336660325527,
0.702,0,0.002047336660325527,
0.703,0,0.002047336660325527,
0.704,0,0.002047336660325527,
0.705,0,0.002047336660325527,
0.706,0,0.002047336660325527,
0.707,0,0.002047336660325527,
0.707,0,0.002047336660325527,
0.708,0,0.002047336660325527,
0.71,0,0.002047336660325527,
0.711,0,0.002047336660325527,
0.712,0,0.002047336660325527,
0.712,0,0.002047336660325527,
0.713,0,0.002047336660325527,
0.714,0,0.002047336660325527,
0.715,0,0.002047336660325527,
0.716,0,0.002047336660325527,
0.717,0,0.002047336660325527,
0.717,0,0.002047336660325527,
0.718,0,0.002047336660325527,
0.719,0,0.002047336660325527,
0.72,0,0.002047336660325527,
0.721,0,0.002047336660325527,
0.722,0,0.002047336660325527,
0.723,0,0.002047336660325527,
0.723,0,0.002047336660325527,
0.724,0,0.002047336660325527,
0.725,0,0.002047336660325527,
0.726,0,0.002047336660325527,
0.727,0,0.002047336660325527,
0.728,0,0.002047336660325527,
0.728,0,0.002047336660325527,
0.729,0,0.002047336660325527,
0.73,0,0.002047336660325527,
0.731,0,0.002047336660325527,
0.731,0,0.002047336660325527,
0.732,0,0.002047336660325527,
0.733,0,0.002047336660325527,
0.733,0,0.002047336660325527,
0.734,0,0.002047336660325527,
0.734,0,0.002047336660325527,
0.735,0,0.002047336660325527,
0.736,0,0.002047336660325527,
0.736,0,0.002047336660325527,
0.737,0,0.002047336660325527,
0.738,0,0.002047336660325527,
0.738,0,0.002047336660325527,
0.739,0,0.002047336660325527,
0.74,0,0.002047336660325527,
0.74,0,0.002047336660325527,
0.741,0,0.002047336660325527,
0.742,0,0.002047336660325527,
0.744,0,0.002047336660325527,
0.744,0,0.002047336660325527,
0.745,0,0.002047336660325527,
0.746,0,0.002047336660325527,
0.746,0,0.002047336660325527,
0.747,0,0.002047336660325527,
0.748,0,0.002047336660325527,
0.748,0,0.002047336660325527,
0.749,0,0.002047336660325527,
0.749,0,0.002047336660325527,
0.75,0,0.002047336660325527,
0.751,0,0.002047336660325527,
0.751,0,0.002047336660325527,
0.752,0,0.002047336660325527,
0.752,0,0.002047336660325527,
0.753,0,0.002047336660325527,
0.754,0,0.002047336660325527,
0.755,0,0.002047336660325527,
0.756,0,0.002047336660325527,
0.756,0,0.002047336660325527,
0.757,0,0.002047336660325527,
0.758,0,0.002047336660325527,
0.759,0,0.002047336660325527,
0.76,0,0.002047336660325527,
0.761,0,0.002047336660325527,
0.761,0,0.002047336660325527,
0.762,0,0.002047336660325527,
0.763,0,0.002047336660325527,
0.763,0,0.002047336660325527,
0.764,0,0.002047336660325527,
0.765,0,0.002047336660325527,
0.765,0,0.002047336660325527,
0.766,0,0.002047336660325527,
0.766,0,0.002047336660325527,
0.767,0,0.002047336660325527,
0.768,0,0.002047336660325527,
0.768,0,0.002047336660325527,
0.769,0,0.002047336660325527,
0.77,0,0.002047336660325527,
0.77,0,0.002047336660325527,
0.771,0,0.002047336660325527,
0.771,0,0.002047336660325527,
0.772,0,0.002047336660325527,
0.773,0,0.002047336660325527,
0.773,0,0.002047336660325527,
0.774,0,0.002047336660325527,
0.774,0,0.002047336660325527,
0.775,0,0.001299239811487496,
0.776,0,0.001299239811487496,
0.777,0,0.001299239811487496,
0.778,0,0.001299239811487496,
0.778,0,0.001299239811487496,
0.779,0,0.001299239811487496,
0.78,0,0.001299239811487496,
0.78,0,0.001299239811487496,
0.781,0,0.001299239811487496,
0.781,0,0.001299239811487496,
0.782,0,0.001299239811487496,
0.783,0,0.001299239811487496,
0.783,0,0.001299239811487496,
0.784,0,0.001299239811487496,
0.784,0,0.001299239811487496,
0.785,0,0.001299239811487496,
0.786,0,0.001299239811487496,
0.786,0,0.001299239811487496,
0.787,0,0.001299239811487496,
0.787,0,0.001299239811487496,
0.788,0,0.001299239811487496,
0.789,0,0.001299239811487496,
0.789,0,0.001299239811487496,
0.79,0,0.001299239811487496,
0.79,0,0.001299239811487496,
0.791,0,0.001299239811487496,
0.792,0,0.001299239811487496,
0.793,0,0.001299239811487496,
0.794,0,0.001299239811487496,
0.794,0,0.001299239811487496,
0.795,0,0.001299239811487496,
0.796,0,0.001299239811487496,
0.796,0,0.001299239811487496,
0.797,0,0.001299239811487496,
0.797,0,0.001299239811487496,
0.798,0,0.001299239811487496,
0.799,0,0.001299239811487496,
0.799,0,0.001299239811487496,
0.8,0,0.001299239811487496,
0.8,0,0.001299239811487496,
0.801,0,0.001299239811487496,
0.802,0,0.001299239811487496,
0.802,0,0.001299239811487496,
0.803,0,0.001299239811487496,
0.803,0,0.001299239811487496,
0.804,0,0.001299239811487496,
0.805,0,0.001299239811487496,
0.806,0,0.001299239811487496,
0.807,0,0.001299239811487496,
0.808,0,0.001299239811487496,
0.809,0,0.001299239811487496,
0.81,0,0.001299239811487496,
0.811,0,0.001299239811487496,
0.812,0,0.001299239811487496,
0.813,0,0.001299239811487496,
0.814,0,0.001299239811487496,
0.815,0,0.001299239811487496,
0.816,0,0.001299239811487496,
0.816,0,0.001299239811487496,
0.817,0,0.001299239811487496,
0.818,0,0.001299239811487496,
0.819,0,0.001299239811487496,
0.82,0,0.001299239811487496,
0.821,0,0.001299239811487496,
0.822,0,0.001299239811487496,
0.822,0,0.001299239811487496,
0.823,0,0.001299239811487496,
0.824,0,0.001299239811487496,
0.824,0,0.001299239811487496,
0.825,0,0.001299239811487496,
0.826,0,0.001299239811487496,
0.827,0,0.001299239811487496,
0.828,0,0.001299239811487496,
0.828,0,0.001299239811487496,
