time,rpm_data,rpm_LPF,
24.657,0,1.388806509794449e-7,
24.658,0,1.388806509794449e-7,
24.658,0,1.388806509794449e-7,
24.659,0,1.388806509794449e-7,
24.66,0,1.388806509794449e-7,
24.661,0,1.388806509794449e-7,
24.661,0,1.388806509794449e-7,
24.662,0,1.388806509794449e-7,
24.663,0,1.388806509794449e-7,
24.663,0,1.388806509794449e-7,
24.664,0,1.388806509794449e-7,
24.665,0,1.388806509794449e-7,
24.666,0,1.388806509794449e-7,
24.667,0,1.388806509794449e-7,
24.669,0,1.388806509794449e-7,
24.67,0,1.388806509794449e-7,
24.671,0,1.388806509794449e-7,
24.672,0,1.388806509794449e-7,
24.672,0,1.388806509794449e-7,
24.673,0,1.388806509794449e-7,
24.674,0,1.388806509794449e-7,
24.675,0,1.388806509794449e-7,
24.676,0,1.388806509794449e-7,
24.677,0,1.388806509794449e-7,
24.678,0,1.388806509794449e-7,
24.678,0,1.388806509794449e-7,
24.679,0,1.388806509794449e-7,
24.68,0,1.388806509794449e-7,
24.681,0,1.388806509794449e-7,
24.681,0,1.388806509794449e-7,
24.682,0,1.388806509794449e-7,
24.683,0,1.388806509794449e-7,
24.684,0,1.388806509794449e-7,
24.685,0,1.388806509794449e-7,
24.686,0,1.388806509794449e-7,
24.688,0,1.388806509794449e-7,
24.689,0,1.388806509794449e-7,
24.689,0,1.388806509794449e-7,
24.69,0,1.388806509794449e-7,
24.691,0,1.388806509794449e-7,
24.692,0,1.388806509794449e-7,
24.692,0,1.388806509794449e-7,
24.693,0,1.388806509794449e-7,
24.694,0,1.388806509794449e-7,
24.694,0,1.388806509794449e-7,
24.695,0,1.388806509794449e-7,
24.696,0,1.388806509794449e-7,
24.696,0,1.388806509794449e-7,
24.697,0,1.388806509794449e-7,
24.697,0,1.388806509794449e-7,
24.698,0,1.388806509794449e-7,
24.699,0,1.388806509794449e-7,
24.699,0,1.388806509794449e-7,
24.7,0,1.388806509794449e-7,
24.701,0,1.388806509794449e-7,
24.702,0,1.388806509794449e-7,
24.703,0,1.388806509794449e-7,
24.704,0,1.388806509794449e-7,
24.705,0,1.388806509794449e-7,
24.706,0,1.388806509794449e-7,
24.707,0,1.388806509794449e-7,
24.708,0,1.388806509794449e-7,
24.708,0,1.388806509794449e-7,
24.709,0,1.388806509794449e-7,
24.71,0,1.388806509794449e-7,
24.71,0,1.388806509794449e-7,
24.711,0,1.388806509794449e-7,
24.712,0,1.388806509794449e-7,
24.713,0,1.388806509794449e-7,
24.713,0,1.388806509794449e-7,
24.714,0,1.388806509794449e-7,
24.715,0,1.388806509794449e-7,
24.716,0,1.388806509794449e-7,
24.717,0,1.388806509794449e-7,
24.717,0,1.388806509794449e-7,
24.719,0,1.388806509794449e-7,
24.72,0,1.388806509794449e-7,
24.721,0,1.388806509794449e-7,
24.722,0,1.388806509794449e-7,
24.723,0,1.388806509794449e-7,
24.723,0,1.388806509794449e-7,
24.724,0,1.388806509794449e-7,
24.725,0,1.388806509794449e-7,
24.725,0,1.388806509794449e-7,
24.726,0,1.388806509794449e-7,
24.727,0,1.388806509794449e-7,
24.727,0,1.388806509794449e-7,
24.728,0,1.388806509794449e-7,
24.729,0,1.388806509794449e-7,
24.729,0,1.388806509794449e-7,
24.73,0,1.388806509794449e-7,
24.73,0,1.388806509794449e-7,
24.731,0,1.388806509794449e-7,
24.732,0,1.388806509794449e-7,
24.732,0,1.388806509794449e-7,
24.733,0,1.388806509794449e-7,
24.733,0,1.388806509794449e-7,
24.734,0,1.388806509794449e-7,
24.735,0,1.388806509794449e-7,
24.737,0,1.388806509794449e-7,
24.738,0,1.388806509794449e-7,
24.739,0,1.388806509794449e-7,
24.739,0,1.388806509794449e-7,
24.74,0,1.388806509794449e-7,
24.741,0,1.388806509794449e-7,
24.741,0,1.388806509794449e-7,
24.742,0,1.388806509794449e-7,
24.743,0,1.388806509794449e-7,
24.743,0,1.388806509794449e-7,
24.744,0,1.388806509794449e-7,
24.745,0,1.388806509794449e-7,
24.745,0,1.388806509794449e-7,
24.746,0,1.388806509794449e-7,
24.747,0,1.388806509794449e-7,
24.747,0,1.388806509794449e-7,
24.748,0,1.388806509794449e-7,
24.748,0,1.388806509794449e-7,
24.749,0,1.388806509794449e-7,
24.75,0,1.388806509794449e-7,
24.75,0,1.388806509794449e-7,
24.751,0,1.388806509794449e-7,
24.752,0,1.388806509794449e-7,
24.754,0,1.388806509794449e-7,
24.755,0,1.388806509794449e-7,
24.755,0,1.388806509794449e-7,
24.756,0,1.388806509794449e-7,
24.757,0,1.388806509794449e-7,
24.758,0,1.388806509794449e-7,
24.758,0,1.388806509794449e-7,
24.759,0,1.388806509794449e-7,
24.76,0,1.388806509794449e-7,
24.76,0,1.388806509794449e-7,
24.761,0,1.388806509794449e-7,
24.762,0,1.388806509794449e-7,
24.762,0,1.388806509794449e-7,
24.763,0,1.388806509794449e-7,
24.764,0,1.388806509794449e-7,
24.765,0,1.388806509794449e-7,
24.765,0,1.388806509794449e-7,
24.766,0,1.388806509794449e-7,
24.767,0,1.388806509794449e-7,
24.768,0,1.388806509794449e-7,
24.769,0,1.388806509794449e-7,
24.77,0,1.388806509794449e-7,
24.771,0,1.388806509794449e-7,
24.772,0,1.388806509794449e-7,
24.772,0,1.388806509794449e-7,
24.773,0,1.388806509794449e-7,
24.774,0,1.388806509794449e-7,
24.774,0,1.388806509794449e-7,
24.775,0,1.388806509794449e-7,
24.776,0,1.388806509794449e-7,
24.777,0,1.388806509794449e-7,
24.777,0,1.388806509794449e-7,
24.778,0,1.388806509794449e-7,
24.779,0,1.388806509794449e-7,
24.78,0,1.388806509794449e-7,
24.78,0,1.388806509794449e-7,
24.781,0,1.388806509794449e-7,
24.781,0,1.388806509794449e-7,
24.782,0,1.388806509794449e-7,
24.783,0,1.388806509794449e-7,
24.783,0,1.388806509794449e-7,
24.784,0,1.388806509794449e-7,
24.786,0,1.388806509794449e-7,
24.787,0,1.388806509794449e-7,
24.787,0,1.388806509794449e-7,
24.788,0,1.388806509794449e-7,
24.789,0,1.388806509794449e-7,
24.79,0,1.388806509794449e-7,
24.79,0,1.388806509794449e-7,
24.791,0,1.388806509794449e-7,
24.792,0,1.388806509794449e-7,
24.792,0,1.388806509794449e-7,
24.793,0,1.388806509794449e-7,
24.793,0,1.388806509794449e-7,
24.794,0,1.388806509794449e-7,
24.795,0,1.388806509794449e-7,
24.795,0,1.388806509794449e-7,
24.796,0,1.388806509794449e-7,
24.797,0,1.388806509794449e-7,
24.797,0,1.388806509794449e-7,
24.798,0,1.388806509794449e-7,
24.799,0,1.388806509794449e-7,
24.799,0,1.388806509794449e-7,
24.8,0,1.388806509794449e-7,
24.801,0,1.388806509794449e-7,
24.802,0,1.388806509794449e-7,
24.803,0,1.388806509794449e-7,
24.804,0,1.388806509794449e-7,
24.804,0,1.388806509794449e-7,
24.805,0,1.388806509794449e-7,
24.806,0,1.388806509794449e-7,
24.807,0,1.388806509794449e-7,
24.808,0,1.388806509794449e-7,
24.809,0,1.388806509794449e-7,
24.809,0,1.388806509794449e-7,
24.81,0,1.388806509794449e-7,
24.811,0,1.388806509794449e-7,
24.811,0,1.388806509794449e-7,
24.812,0,1.388806509794449e-7,
24.812,0,1.388806509794449e-7,
24.813,0,1.388806509794449e-7,
24.814,0,1.388806509794449e-7,
24.815,0,1.388806509794449e-7,
24.815,0,1.388806509794449e-7,
24.816,0,1.388806509794449e-7,
24.817,0,1.388806509794449e-7,
24.818,0,1.388806509794449e-7,
24.819,0,8.813366036974912e-8,
24.82,0,8.813366036974912e-8,
24.821,0,8.813366036974912e-8,
24.822,0,8.813366036974912e-8,
24.823,0,8.813366036974912e-8,
24.824,0,8.813366036974912e-8,
24.825,0,8.813366036974912e-8,
24.825,0,8.813366036974912e-8,
24.826,0,8.813366036974912e-8,
24.827,0,8.813366036974912e-8,
24.828,0,8.813366036974912e-8,
24.828,0,8.813366036974912e-8,
24.829,0,8.813366036974912e-8,
24.829,0,8.813366036974912e-8,
24.83,0,8.813366036974912e-8,
24.831,0,8.813366036974912e-8,
24.832,0,8.813366036974912e-8,
24.832,0,8.813366036974912e-8,
24.833,0,8.813366036974912e-8,
24.833,0,8.813366036974912e-8,
24.834,0,8.813366036974912e-8,
24.835,0,8.813366036974912e-8,
24.836,0,8.813366036974912e-8,
24.837,0,8.813366036974912e-8,
24.838,0,8.813366036974912e-8,
24.839,0,8.813366036974912e-8,
24.839,0,8.813366036974912e-8,
24.84,0,8.813366036974912e-8,
24.841,0,8.813366036974912e-8,
24.842,0,8.813366036974912e-8,
24.843,0,8.813366036974912e-8,
24.844,0,8.813366036974912e-8,
24.844,0,8.813366036974912e-8,
24.845,0,8.813366036974912e-8,
24.846,0,8.813366036974912e-8,
24.847,0,8.813366036974912e-8,
24.848,0,8.813366036974912e-8,
24.849,0,8.813366036974912e-8,
24.849,0,8.813366036974912e-8,
24.85,0,8.813366036974912e-8,
24.851,0,8.813366036974912e-8,
24.853,0,8.813366036974912e-8,
24.854,0,8.813366036974912e-8,
24.855,0,8.813366036974912e-8,
24.856,0,8.813366036974912e-8,
24.857,0,8.813366036974912e-8,
24.858,0,8.813366036974912e-8,
24.859,0,8.813366036974912e-8,
24.86,0,8.813366036974912e-8,
24.861,0,8.813366036974912e-8,
24.861,0,8.813366036974912e-8,
24.862,0,8.813366036974912e-8,
24.863,0,8.813366036974912e-8,
24.864,0,8.813366036974912e-8,
24.865,0,8.813366036974912e-8,
24.866,0,8.813366036974912e-8,
24.866,0,8.813366036974912e-8,
24.867,0,8.813366036974912e-8,
24.869,0,8.813366036974912e-8,
24.87,0,8.813366036974912e-8,
24.871,0,8.813366036974912e-8,
24.872,0,8.813366036974912e-8,
24.873,0,8.813366036974912e-8,
24.873,0,8.813366036974912e-8,
24.874,0,8.813366036974912e-8,
24.875,0,8.813366036974912e-8,
24.876,0,8.813366036974912e-8,
24.877,0,8.813366036974912e-8,
24.878,0,8.813366036974912e-8,
24.879,0,8.813366036974912e-8,
24.88,0,8.813366036974912e-8,
24.881,0,8.813366036974912e-8,
24.882,0,8.813366036974912e-8,
24.883,0,8.813366036974912e-8,
24.884,0,8.813366036974912e-8,
24.885,0,8.813366036974912e-8,
24.886,0,8.813366036974912e-8,
24.887,0,8.813366036974912e-8,
24.888,0,8.813366036974912e-8,
24.889,0,8.813366036974912e-8,
24.89,0,8.813366036974912e-8,
24.891,0,8.813366036974912e-8,
24.892,0,8.813366036974912e-8,
24.893,0,8.813366036974912e-8,
24.895,0,8.813366036974912e-8,
24.896,0,8.813366036974912e-8,
24.897,0,8.813366036974912e-8,
24.898,0,8.813366036974912e-8,
24.898,0,8.813366036974912e-8,
24.899,0,8.813366036974912e-8,
24.9,0,8.813366036974912e-8,
24.901,0,8.813366036974912e-8,
24.902,0,8.813366036974912e-8,
24.903,0,8.813366036974912e-8,
24.905,0,8.813366036974912e-8,
24.906,0,8.813366036974912e-8,
24.908,0,8.813366036974912e-8,
24.91,0,8.813366036974912e-8,
24.911,0,8.813366036974912e-8,
24.912,0,8.813366036974912e-8,
24.915,0,8.813366036974912e-8,
24.916,0,8.813366036974912e-8,
24.918,0,8.813366036974912e-8,
24.919,0,8.813366036974912e-8,
24.92,0,8.813366036974912e-8,
24.921,0,8.813366036974912e-8,
24.922,0,8.813366036974912e-8,
24.924,0,8.813366036974912e-8,
24.925,0,8.813366036974912e-8,
24.926,0,8.813366036974912e-8,
24.928,0,8.813366036974912e-8,
24.929,0,8.813366036974912e-8,
24.93,0,8.813366036974912e-8,
24.931,0,8.813366036974912e-8,
24.932,0,8.813366036974912e-8,
24.933,0,8.813366036974912e-8,
24.934,0,8.813366036974912e-8,
24.936,0,8.813366036974912e-8,
24.937,0,8.813366036974912e-8,
24.939,0,8.813366036974912e-8,
24.94,0,8.813366036974912e-8,
24.941,0,8.813366036974912e-8,
24.942,0,8.813366036974912e-8,
24.943,0,8.813366036974912e-8,
24.943,0,8.813366036974912e-8,
24.944,0,8.813366036974912e-8,
24.945,0,8.813366036974912e-8,
24.946,0,8.813366036974912e-8,
24.947,0,8.813366036974912e-8,
24.948,0,8.813366036974912e-8,
24.948,0,8.813366036974912e-8,
24.949,0,8.813366036974912e-8,
24.95,0,8.813366036974912e-8,
24.951,0,8.813366036974912e-8,
24.953,0,8.813366036974912e-8,
24.955,0,8.813366036974912e-8,
24.957,0,8.813366036974912e-8,
24.958,0,8.813366036974912e-8,
24.959,0,8.813366036974912e-8,
24.96,0,8.813366036974912e-8,
24.961,0,8.813366036974912e-8,
24.962,0,8.813366036974912e-8,
24.962,0,8.813366036974912e-8,
24.963,0,8.813366036974912e-8,
24.964,0,8.813366036974912e-8,
24.965,0,8.813366036974912e-8,
24.966,0,8.813366036974912e-8,
24.967,0,8.813366036974912e-8,
24.968,0,8.813366036974912e-8,
24.97,0,8.813366036974912e-8,
24.971,0,8.813366036974912e-8,
24.972,0,8.813366036974912e-8,
24.973,0,8.813366036974912e-8,
24.973,0,8.813366036974912e-8,
24.974,0,8.813366036974912e-8,
24.975,0,8.813366036974912e-8,
24.976,0,8.813366036974912e-8,
24.977,0,8.813366036974912e-8,
24.978,0,8.813366036974912e-8,
24.979,0,8.813366036974912e-8,
24.979,0,8.813366036974912e-8,
24.98,0,8.813366036974912e-8,
24.981,0,8.813366036974912e-8,
24.982,0,8.813366036974912e-8,
24.983,0,8.813366036974912e-8,
24.983,0,8.813366036974912e-8,
24.984,0,8.813366036974912e-8,
24.986,0,8.813366036974912e-8,
24.987,0,8.813366036974912e-8,
24.989,0,8.813366036974912e-8,
24.99,0,8.813366036974912e-8,
24.991,0,8.813366036974912e-8,
24.991,0,8.813366036974912e-8,
24.992,0,8.813366036974912e-8,
24.993,0,8.813366036974912e-8,
24.994,0,8.813366036974912e-8,
24.994,0,8.813366036974912e-8,
24.995,0,8.813366036974912e-8,
24.996,0,8.813366036974912e-8,
24.996,0,8.813366036974912e-8,
24.997,0,8.813366036974912e-8,
24.998,0,8.813366036974912e-8,
24.999,0,8.813366036974912e-8,
24.999,0,8.813366036974912e-8,
25,0,8.813366036974912e-8,
25.001,0,8.813366036974912e-8,
25.002,0,8.813366036974912e-8,
25.004,0,8.813366036974912e-8,
25.005,0,8.813366036974912e-8,
25.006,0,8.813366036974912e-8,
25.007,0,8.813366036974912e-8,
25.007,0,8.813366036974912e-8,
25.008,0,8.813366036974912e-8,
25.009,0,8.813366036974912e-8,
25.01,0,8.813366036974912e-8,
25.011,0,8.813366036974912e-8,
25.011,0,8.813366036974912e-8,
25.012,0,8.813366036974912e-8,
25.013,0,8.813366036974912e-8,
25.014,0,8.813366036974912e-8,
25.015,0,8.813366036974912e-8,
25.016,0,8.813366036974912e-8,
25.017,0,8.813366036974912e-8,
25.018,0,8.813366036974912e-8,
25.019,0,5.592961827005638e-8,
25.02,0,5.592961827005638e-8,
25.021,0,5.592961827005638e-8,
25.021,0,5.592961827005638e-8,
25.022,0,5.592961827005638e-8,
25.023,0,5.592961827005638e-8,
25.023,0,5.592961827005638e-8,
25.024,0,5.592961827005638e-8,
25.025,0,5.592961827005638e-8,
25.025,0,5.592961827005638e-8,
25.026,0,5.592961827005638e-8,
25.027,0,5.592961827005638e-8,
25.027,0,5.592961827005638e-8,
25.028,0,5.592961827005638e-8,
25.029,0,5.592961827005638e-8,
25.03,0,5.592961827005638e-8,
25.03,0,5.592961827005638e-8,
25.031,0,5.592961827005638e-8,
25.032,0,5.592961827005638e-8,
25.032,0,5.592961827005638e-8,
25.033,0,5.592961827005638e-8,
25.034,0,5.592961827005638e-8,
25.034,0,5.592961827005638e-8,
25.036,0,5.592961827005638e-8,
25.037,0,5.592961827005638e-8,
25.037,0,5.592961827005638e-8,
25.038,0,5.592961827005638e-8,
25.039,0,5.592961827005638e-8,
25.039,0,5.592961827005638e-8,
25.04,0,5.592961827005638e-8,
25.041,0,5.592961827005638e-8,
25.041,0,5.592961827005638e-8,
25.042,0,5.592961827005638e-8,
25.043,0,5.592961827005638e-8,
25.044,0,5.592961827005638e-8,
25.044,0,5.592961827005638e-8,
25.045,0,5.592961827005638e-8,
25.046,0,5.592961827005638e-8,
25.047,0,5.592961827005638e-8,
25.047,0,5.592961827005638e-8,
25.048,0,5.592961827005638e-8,
25.049,0,5.592961827005638e-8,
25.049,0,5.592961827005638e-8,
25.05,0,5.592961827005638e-8,
25.051,0,5.592961827005638e-8,
25.052,0,5.592961827005638e-8,
25.053,0,5.592961827005638e-8,
25.053,0,5.592961827005638e-8,
25.054,0,5.592961827005638e-8,
25.055,0,5.592961827005638e-8,
25.055,0,5.592961827005638e-8,
25.056,0,5.592961827005638e-8,
25.057,0,5.592961827005638e-8,
25.058,0,5.592961827005638e-8,
25.058,0,5.592961827005638e-8,
25.059,0,5.592961827005638e-8,
25.06,0,5.592961827005638e-8,
25.06,0,5.592961827005638e-8,
25.061,0,5.592961827005638e-8,
25.062,0,5.592961827005638e-8,
25.062,0,5.592961827005638e-8,
25.063,0,5.592961827005638e-8,
25.064,0,5.592961827005638e-8,
25.064,0,5.592961827005638e-8,
25.065,0,5.592961827005638e-8,
25.066,0,5.592961827005638e-8,
25.067,0,5.592961827005638e-8,
25.068,0,5.592961827005638e-8,
25.069,0,5.592961827005638e-8,
25.07,0,5.592961827005638e-8,
25.071,0,5.592961827005638e-8,
25.072,0,5.592961827005638e-8,
25.072,0,5.592961827005638e-8,
25.073,0,5.592961827005638e-8,
25.074,0,5.592961827005638e-8,
25.075,0,5.592961827005638e-8,
25.076,0,5.592961827005638e-8,
25.077,0,5.592961827005638e-8,
25.077,0,5.592961827005638e-8,
25.078,0,5.592961827005638e-8,
25.079,0,5.592961827005638e-8,
25.079,0,5.592961827005638e-8,
25.08,0,5.592961827005638e-8,
25.081,0,5.592961827005638e-8,
25.081,0,5.592961827005638e-8,
25.082,0,5.592961827005638e-8,
25.083,0,5.592961827005638e-8,
25.083,0,5.592961827005638e-8,
25.084,0,5.592961827005638e-8,
25.085,0,5.592961827005638e-8,
25.086,0,5.592961827005638e-8,
25.087,0,5.592961827005638e-8,
25.088,0,5.592961827005638e-8,
25.088,0,5.592961827005638e-8,
25.089,0,5.592961827005638e-8,
25.09,0,5.592961827005638e-8,
25.091,0,5.592961827005638e-8,
25.091,0,5.592961827005638e-8,
25.092,0,5.592961827005638e-8,
25.093,0,5.592961827005638e-8,
25.093,0,5.592961827005638e-8,
25.094,0,5.592961827005638e-8,
25.094,0,5.592961827005638e-8,
25.095,0,5.592961827005638e-8,
25.096,0,5.592961827005638e-8,
25.096,0,5.592961827005638e-8,
25.097,0,5.592961827005638e-8,
25.098,0,5.592961827005638e-8,
25.098,0,5.592961827005638e-8,
25.099,0,5.592961827005638e-8,
25.099,0,5.592961827005638e-8,
25.1,0,5.592961827005638e-8,
25.101,0,5.592961827005638e-8,
25.102,0,5.592961827005638e-8,
25.103,0,5.592961827005638e-8,
