time,ax,ay,az,
0.752,-0.05328918620944023,0.00598754920065403,-0.00598754920065403,
0.757,-0.05328918620944023,0.00598754920065403,-0.00598754920065403,
0.762,-0.05328918620944023,0.00598754920065403,-0.00598754920065403,
0.767,-0.05328918620944023,0.00598754920065403,-0.00598754920065403,
0.773,-0.05328918620944023,0.00598754920065403,-0.00598754920065403,
0.779,-0.05328918620944023,0.00598754920065403,-0.00598754920065403,
0.784,0.010178833268582821,0.014370117336511612,0.015567627735435963,
0.791,0.010178833268582821,0.014370117336511612,0.015567627735435963,
0.796,0.010178833268582821,0.014370117336511612,0.015567627735435963,
0.801,0.010178833268582821,0.014370117336511612,0.015567627735435963,
0.806,0.010178833268582821,0.014370117336511612,0.015567627735435963,
0.811,0.010178833268582821,0.014370117336511612,0.015567627735435963,
0.817,0.010178833268582821,0.014370117336511612,0.015567627735435963,
0.822,0.010178833268582821,0.014370117336511612,0.015567627735435963,
0.827,0.010178833268582821,0.014370117336511612,0.015567627735435963,
0.832,-0.022153930738568306,-0.022752687335014343,-0.0011975098168477416,
0.838,-0.022153930738568306,-0.022752687335014343,-0.0011975098168477416,
0.843,-0.022153930738568306,-0.022752687335014343,-0.0011975098168477416,
0.848,-0.022153930738568306,-0.022752687335014343,-0.0011975098168477416,
0.855,-0.022153930738568306,-0.022752687335014343,-0.0011975098168477416,
0.86,-0.022153930738568306,-0.022752687335014343,-0.0011975098168477416,
0.867,-0.022153930738568306,-0.022752687335014343,-0.0011975098168477416,
0.872,-0.022153930738568306,-0.022752687335014343,-0.0011975098168477416,
0.88,-0.022153930738568306,-0.022752687335014343,-0.0011975098168477416,
0.885,-0.004191284533590078,0.004790039267390966,0.003592529334127903,
0.89,-0.004191284533590078,0.004790039267390966,0.003592529334127903,
0.895,-0.004191284533590078,0.004790039267390966,0.003592529334127903,
0.9,-0.004191284533590078,0.004790039267390966,0.003592529334127903,
0.905,-0.004191284533590078,0.004790039267390966,0.003592529334127903,
0.91,-0.004191284533590078,0.004790039267390966,0.003592529334127903,
0.916,-0.004191284533590078,0.004790039267390966,0.003592529334127903,
0.92,-0.004191284533590078,0.004790039267390966,0.003592529334127903,
0.926,-0.004191284533590078,0.004790039267390966,0.003592529334127903,
0.93,-0.010178833268582821,0.007185058668255806,-0.01796264760196209,
0.935,-0.010178833268582821,0.007185058668255806,-0.01796264760196209,
0.94,-0.010178833268582821,0.007185058668255806,-0.01796264760196209,
0.945,-0.010178833268582821,0.007185058668255806,-0.01796264760196209,
0.95,-0.010178833268582821,0.007185058668255806,-0.01796264760196209,
0.955,-0.010178833268582821,0.007185058668255806,-0.01796264760196209,
0.96,-0.010178833268582821,0.007185058668255806,-0.01796264760196209,
0.966,-0.010178833268582821,0.007185058668255806,-0.01796264760196209,
0.972,-0.010178833268582821,0.007185058668255806,-0.01796264760196209,
0.977,-0.010178833268582821,0.007185058668255806,-0.01796264760196209,
0.982,-0.024548951536417007,-0.00598754920065403,0,
0.987,-0.024548951536417007,-0.00598754920065403,0,
0.992,-0.024548951536417007,-0.00598754920065403,0,
0.996,-0.024548951536417007,-0.00598754920065403,0,
1.001,-0.024548951536417007,-0.00598754920065403,0,
1.006,-0.024548951536417007,-0.00598754920065403,0,
1.011,-0.024548951536417007,-0.00598754920065403,0,
1.016,-0.024548951536417007,-0.00598754920065403,0,
1.021,-0.024548951536417007,-0.00598754920065403,0,
1.026,-0.024548951536417007,-0.00598754920065403,0,
1.031,-0.030536500737071037,-0.007185058668255806,0.01197509840130806,
1.037,-0.030536500737071037,-0.007185058668255806,0.01197509840130806,
1.042,-0.030536500737071037,-0.007185058668255806,0.01197509840130806,
1.047,-0.030536500737071037,-0.007185058668255806,0.01197509840130806,
1.053,-0.030536500737071037,-0.007185058668255806,0.01197509840130806,
1.057,-0.030536500737071037,-0.007185058668255806,0.01197509840130806,
1.063,-0.030536500737071037,-0.007185058668255806,0.01197509840130806,
1.069,-0.030536500737071037,-0.007185058668255806,0.01197509840130806,
1.074,-0.030536500737071037,-0.007185058668255806,0.01197509840130806,
1.079,-0.0017962646670639515,-0.0011975098168477416,0.02395019680261612,
1.084,-0.0017962646670639515,-0.0011975098168477416,0.02395019680261612,
1.09,-0.0017962646670639515,-0.0011975098168477416,0.02395019680261612,
1.094,-0.0017962646670639515,-0.0011975098168477416,0.02395019680261612,
1.098,-0.0017962646670639515,-0.0011975098168477416,0.02395019680261612,
1.104,-0.0017962646670639515,-0.0011975098168477416,0.02395019680261612,
1.108,-0.0017962646670639515,-0.0011975098168477416,0.02395019680261612,
1.112,-0.0017962646670639515,-0.0011975098168477416,0.02395019680261612,
1.117,-0.0017962646670639515,-0.0011975098168477416,0.02395019680261612,
1.122,-0.0017962646670639515,-0.0011975098168477416,0.02395019680261612,
1.126,-0.0017962646670639515,-0.0011975098168477416,0.02395019680261612,
1.131,-0.02095642127096653,-0.0011975098168477416,0.004790039267390966,
1.136,-0.02095642127096653,-0.0011975098168477416,0.004790039267390966,
1.141,-0.02095642127096653,-0.0011975098168477416,0.004790039267390966,
1.145,-0.02095642127096653,-0.0011975098168477416,0.004790039267390966,
1.15,-0.02095642127096653,-0.0011975098168477416,0.004790039267390966,
1.155,-0.02095642127096653,-0.0011975098168477416,0.004790039267390966,
1.16,-0.02095642127096653,-0.0011975098168477416,0.004790039267390966,
1.164,-0.02095642127096653,-0.0011975098168477416,0.004790039267390966,
1.169,-0.02095642127096653,-0.0011975098168477416,0.004790039267390966,
1.173,-0.02095642127096653,-0.0011975098168477416,0.004790039267390966,
1.178,-0.028141479939222336,-0.004790039267390966,0.013172607868909836,
1.184,-0.028141479939222336,-0.004790039267390966,0.013172607868909836,
1.189,-0.028141479939222336,-0.004790039267390966,0.013172607868909836,
1.194,-0.028141479939222336,-0.004790039267390966,0.013172607868909836,
1.198,-0.028141479939222336,-0.004790039267390966,0.013172607868909836,
1.204,-0.028141479939222336,-0.004790039267390966,0.013172607868909836,
1.208,-0.028141479939222336,-0.004790039267390966,0.013172607868909836,
1.213,-0.028141479939222336,-0.004790039267390966,0.013172607868909836,
1.219,-0.028141479939222336,-0.004790039267390966,0.013172607868909836,
1.224,-0.028141479939222336,-0.004790039267390966,0.013172607868909836,
1.228,-0.010178833268582821,0.004790039267390966,0.01197509840130806,
1.232,-0.010178833268582821,0.004790039267390966,0.01197509840130806,
1.237,-0.010178833268582821,0.004790039267390966,0.01197509840130806,
1.242,-0.010178833268582821,0.004790039267390966,0.01197509840130806,
1.247,-0.010178833268582821,0.004790039267390966,0.01197509840130806,
1.251,-0.010178833268582821,0.004790039267390966,0.01197509840130806,
1.256,-0.010178833268582821,0.004790039267390966,0.01197509840130806,
1.261,-0.010178833268582821,0.004790039267390966,0.01197509840130806,
1.265,-0.010178833268582821,0.004790039267390966,0.01197509840130806,
1.271,-0.010178833268582821,0.004790039267390966,0.01197509840130806,
1.275,-0.010178833268582821,0.004790039267390966,0.01197509840130806,
1.28,-0.004191284533590078,0.002395019633695483,-0.008382569067180157,
1.284,-0.004191284533590078,0.002395019633695483,-0.008382569067180157,
1.29,-0.004191284533590078,0.002395019633695483,-0.008382569067180157,
1.294,-0.004191284533590078,0.002395019633695483,-0.008382569067180157,
1.298,-0.004191284533590078,0.002395019633695483,-0.008382569067180157,
1.304,-0.004191284533590078,0.002395019633695483,-0.008382569067180157,
1.309,-0.004191284533590078,0.002395019633695483,-0.008382569067180157,
1.313,-0.004191284533590078,0.002395019633695483,-0.008382569067180157,
1.318,-0.004191284533590078,0.002395019633695483,-0.008382569067180157,
1.323,-0.004191284533590078,0.002395019633695483,-0.008382569067180157,
1.328,-0.024548951536417007,-0.01197509840130806,-0.002395019633695483,
1.332,-0.024548951536417007,-0.01197509840130806,-0.002395019633695483,
1.337,-0.024548951536417007,-0.01197509840130806,-0.002395019633695483,
1.341,-0.024548951536417007,-0.01197509840130806,-0.002395019633695483,
1.345,-0.024548951536417007,-0.01197509840130806,-0.002395019633695483,
1.35,-0.024548951536417007,-0.01197509840130806,-0.002395019633695483,
1.355,-0.024548951536417007,-0.01197509840130806,-0.002395019633695483,
1.359,-0.024548951536417007,-0.01197509840130806,-0.002395019633695483,
1.364,-0.024548951536417007,-0.01197509840130806,-0.002395019633695483,
1.369,-0.024548951536417007,-0.01197509840130806,-0.002395019633695483,
1.374,-0.024548951536417007,-0.01197509840130806,-0.002395019633695483,
1.379,-0.019758911803364754,-0.025147706270217896,0.021555176004767418,
1.384,-0.019758911803364754,-0.025147706270217896,0.021555176004767418,
1.39,-0.019758911803364754,-0.025147706270217896,0.021555176004767418,
1.395,-0.019758911803364754,-0.025147706270217896,0.021555176004767418,
1.399,-0.019758911803364754,-0.025147706270217896,0.021555176004767418,
1.404,-0.019758911803364754,-0.025147706270217896,0.021555176004767418,
1.409,-0.019758911803364754,-0.025147706270217896,0.021555176004767418,
1.413,-0.019758911803364754,-0.025147706270217896,0.021555176004767418,
1.418,-0.019758911803364754,-0.025147706270217896,0.021555176004767418,
1.422,-0.019758911803364754,-0.025147706270217896,0.021555176004767418,
1.426,-0.022153930738568306,-0.007185058668255806,0.01197509840130806,
1.43,-0.022153930738568306,-0.007185058668255806,0.01197509840130806,
1.436,-0.022153930738568306,-0.007185058668255806,0.01197509840130806,
1.44,-0.022153930738568306,-0.007185058668255806,0.01197509840130806,
1.445,-0.022153930738568306,-0.007185058668255806,0.01197509840130806,
1.449,-0.022153930738568306,-0.007185058668255806,0.01197509840130806,
1.454,-0.022153930738568306,-0.007185058668255806,0.01197509840130806,
1.459,-0.022153930738568306,-0.007185058668255806,0.01197509840130806,
1.463,-0.022153930738568306,-0.007185058668255806,0.01197509840130806,
1.468,-0.022153930738568306,-0.007185058668255806,0.01197509840130806,
1.473,-0.022153930738568306,-0.007185058668255806,0.01197509840130806,
1.478,-0.02095642127096653,-0.0011975098168477416,0.022752687335014343,
1.482,-0.02095642127096653,-0.0011975098168477416,0.022752687335014343,
1.488,-0.02095642127096653,-0.0011975098168477416,0.022752687335014343,
1.493,-0.02095642127096653,-0.0011975098168477416,0.022752687335014343,
1.497,-0.02095642127096653,-0.0011975098168477416,0.022752687335014343,
1.502,-0.02095642127096653,-0.0011975098168477416,0.022752687335014343,
1.507,-0.02095642127096653,-0.0011975098168477416,0.022752687335014343,
1.511,-0.02095642127096653,-0.0011975098168477416,0.022752687335014343,
1.516,-0.02095642127096653,-0.0011975098168477416,0.022752687335014343,
1.521,-0.02095642127096653,-0.0011975098168477416,0.022752687335014343,
1.526,-0.006586303934454918,-0.008382569067180157,0.008382569067180157,
1.53,-0.006586303934454918,-0.008382569067180157,0.008382569067180157,
1.535,-0.006586303934454918,-0.008382569067180157,0.008382569067180157,
1.539,-0.006586303934454918,-0.008382569067180157,0.008382569067180157,
1.544,-0.006586303934454918,-0.008382569067180157,0.008382569067180157,
1.548,-0.006586303934454918,-0.008382569067180157,0.008382569067180157,
1.554,-0.006586303934454918,-0.008382569067180157,0.008382569067180157,
1.558,-0.006586303934454918,-0.008382569067180157,0.008382569067180157,
1.563,-0.006586303934454918,-0.008382569067180157,0.008382569067180157,
1.567,-0.006586303934454918,-0.008382569067180157,0.008382569067180157,
1.572,-0.006586303934454918,-0.008382569067180157,0.008382569067180157,
1.576,-0.02335144206881523,-0.003592529334127903,-0.01197509840130806,
1.581,-0.02335144206881523,-0.003592529334127903,-0.01197509840130806,
1.586,-0.02335144206881523,-0.003592529334127903,-0.01197509840130806,
1.591,-0.02335144206881523,-0.003592529334127903,-0.01197509840130806,
1.595,-0.02335144206881523,-0.003592529334127903,-0.01197509840130806,
1.6,-0.02335144206881523,-0.003592529334127903,-0.01197509840130806,
1.604,-0.02335144206881523,-0.003592529334127903,-0.01197509840130806,
1.609,-0.02335144206881523,-0.003592529334127903,-0.01197509840130806,
1.614,-0.02335144206881523,-0.003592529334127903,-0.01197509840130806,
1.618,-0.02335144206881523,-0.003592529334127903,-0.01197509840130806,
1.623,-0.02335144206881523,-0.003592529334127903,-0.01197509840130806,
1.627,-0.010178833268582821,-0.007185058668255806,-0.01796264760196209,
1.632,-0.010178833268582821,-0.007185058668255806,-0.01796264760196209,
1.636,-0.010178833268582821,-0.007185058668255806,-0.01796264760196209,
1.642,-0.010178833268582821,-0.007185058668255806,-0.01796264760196209,
1.646,-0.010178833268582821,-0.007185058668255806,-0.01796264760196209,
1.651,-0.010178833268582821,-0.007185058668255806,-0.01796264760196209,
1.656,-0.010178833268582821,-0.007185058668255806,-0.01796264760196209,
1.661,-0.010178833268582821,-0.007185058668255806,-0.01796264760196209,
1.666,-0.010178833268582821,-0.007185058668255806,-0.01796264760196209,
1.672,-0.010178833268582821,-0.007185058668255806,-0.01796264760196209,
1.677,-0.02933899126946926,-0.019160157069563866,0.01197509840130806,
1.681,-0.02933899126946926,-0.019160157069563866,0.01197509840130806,
1.687,-0.02933899126946926,-0.019160157069563866,0.01197509840130806,
1.692,-0.02933899126946926,-0.019160157069563866,0.01197509840130806,
1.696,-0.02933899126946926,-0.019160157069563866,0.01197509840130806,
1.701,-0.02933899126946926,-0.019160157069563866,0.01197509840130806,
1.706,-0.02933899126946926,-0.019160157069563866,0.01197509840130806,
1.71,-0.02933899126946926,-0.019160157069563866,0.01197509840130806,
1.714,-0.02933899126946926,-0.019160157069563866,0.01197509840130806,
1.72,-0.02933899126946926,-0.019160157069563866,0.01197509840130806,
1.725,-0.010178833268582821,-0.00598754920065403,-0.02634521573781967,
1.729,-0.010178833268582821,-0.00598754920065403,-0.02634521573781967,
1.734,-0.010178833268582821,-0.00598754920065403,-0.02634521573781967,
1.738,-0.010178833268582821,-0.00598754920065403,-0.02634521573781967,
1.743,-0.010178833268582821,-0.00598754920065403,-0.02634521573781967,
1.747,-0.010178833268582821,-0.00598754920065403,-0.02634521573781967,
1.753,-0.010178833268582821,-0.00598754920065403,-0.02634521573781967,
1.758,-0.010178833268582821,-0.00598754920065403,-0.02634521573781967,
1.762,-0.010178833268582821,-0.00598754920065403,-0.02634521573781967,
1.768,-0.010178833268582821,-0.00598754920065403,-0.02634521573781967,
1.773,-0.010178833268582821,-0.00598754920065403,-0.02634521573781967,
1.777,-0.018561402335762978,0.007185058668255806,-0.014370117336511612,
1.781,-0.018561402335762978,0.007185058668255806,-0.014370117336511612,
1.786,-0.018561402335762978,0.007185058668255806,-0.014370117336511612,
1.791,-0.018561402335762978,0.007185058668255806,-0.014370117336511612,
1.795,-0.018561402335762978,0.007185058668255806,-0.014370117336511612,
1.8,-0.018561402335762978,0.007185058668255806,-0.014370117336511612,
1.804,-0.018561402335762978,0.007185058668255806,-0.014370117336511612,
1.809,-0.018561402335762978,0.007185058668255806,-0.014370117336511612,
1.814,-0.018561402335762978,0.007185058668255806,-0.014370117336511612,
1.818,-0.018561402335762978,0.007185058668255806,-0.014370117336511612,
1.823,-0.002993774600327015,0.003592529334127903,0.009580078534781933,
1.828,-0.002993774600327015,0.003592529334127903,0.009580078534781933,
1.833,-0.002993774600327015,0.003592529334127903,0.009580078534781933,
1.838,-0.002993774600327015,0.003592529334127903,0.009580078534781933,
1.843,-0.002993774600327015,0.003592529334127903,0.009580078534781933,
1.847,-0.002993774600327015,0.003592529334127903,0.009580078534781933,
1.852,-0.002993774600327015,0.003592529334127903,0.009580078534781933,
1.857,-0.002993774600327015,0.003592529334127903,0.009580078534781933,
1.861,-0.002993774600327015,0.003592529334127903,0.009580078534781933,
1.866,-0.002993774600327015,0.003592529334127903,0.009580078534781933,
1.871,-0.002993774600327015,0.003592529334127903,0.009580078534781933,
1.875,-0.007783813867717981,0.002395019633695483,0.010777588002383709,
1.879,-0.007783813867717981,0.002395019633695483,0.010777588002383709,
1.884,-0.007783813867717981,0.002395019633695483,0.010777588002383709,
1.889,-0.007783813867717981,0.002395019633695483,0.010777588002383709,
1.893,-0.007783813867717981,0.002395019633695483,0.010777588002383709,
1.898,-0.007783813867717981,0.002395019633695483,0.010777588002383709,
1.902,-0.007783813867717981,0.002395019633695483,0.010777588002383709,
1.906,-0.007783813867717981,0.002395019633695483,0.010777588002383709,
1.911,-0.007783813867717981,0.002395019633695483,0.010777588002383709,
1.916,-0.007783813867717981,0.002395019633695483,0.010777588002383709,
1.921,-0.007783813867717981,0.002395019633695483,0.010777588002383709,
1.925,-0.016166383400559425,-0.02634521573781967,0.013172607868909836,
1.929,-0.016166383400559425,-0.02634521573781967,0.013172607868909836,
1.934,-0.016166383400559425,-0.02634521573781967,0.013172607868909836,
1.938,-0.016166383400559425,-0.02634521573781967,0.013172607868909836,
1.943,-0.016166383400559425,-0.02634521573781967,0.013172607868909836,
1.948,-0.016166383400559425,-0.02634521573781967,0.013172607868909836,
1.952,-0.016166383400559425,-0.02634521573781967,0.013172607868909836,
1.958,-0.016166383400559425,-0.02634521573781967,0.013172607868909836,
1.962,-0.016166383400559425,-0.02634521573781967,0.013172607868909836,
1.967,-0.016166383400559425,-0.02634521573781967,0.013172607868909836,
1.971,-0.016166383400559425,-0.02634521573781967,0.013172607868909836,
1.975,-0.022153930738568306,0.016765138134360313,-0.00598754920065403,
1.979,-0.022153930738568306,0.016765138134360313,-0.00598754920065403,
1.984,-0.022153930738568306,0.016765138134360313,-0.00598754920065403,
1.988,-0.022153930738568306,0.016765138134360313,-0.00598754920065403,
1.993,-0.022153930738568306,0.016765138134360313,-0.00598754920065403,
1.998,-0.022153930738568306,0.016765138134360313,-0.00598754920065403,
2.003,-0.022153930738568306,0.016765138134360313,-0.00598754920065403,
2.007,-0.022153930738568306,0.016765138134360313,-0.00598754920065403,
2.011,-0.022153930738568306,0.016765138134360313,-0.00598754920065403,
2.016,-0.022153930738568306,0.016765138134360313,-0.00598754920065403,
2.021,-0.022153930738568306,0.016765138134360313,-0.00598754920065403,
2.025,-0.019758911803364754,-0.021555176004767418,0.002395019633695483,
2.03,-0.019758911803364754,-0.021555176004767418,0.002395019633695483,
2.035,-0.019758911803364754,-0.021555176004767418,0.002395019633695483,
2.04,-0.019758911803364754,-0.021555176004767418,0.002395019633695483,
2.044,-0.019758911803364754,-0.021555176004767418,0.002395019633695483,
2.05,-0.019758911803364754,-0.021555176004767418,0.002395019633695483,
2.055,-0.019758911803364754,-0.021555176004767418,0.002395019633695483,
2.06,-0.019758911803364754,-0.021555176004767418,0.002395019633695483,
2.064,-0.019758911803364754,-0.021555176004767418,0.002395019633695483,
2.069,-0.019758911803364754,-0.021555176004767418,0.002395019633695483,
2.075,-0.007783813867717981,-0.009580078534781933,0.009580078534781933,
2.079,-0.007783813867717981,-0.009580078534781933,0.009580078534781933,
2.083,-0.007783813867717981,-0.009580078534781933,0.009580078534781933,
2.088,-0.007783813867717981,-0.009580078534781933,0.009580078534781933,
2.092,-0.007783813867717981,-0.009580078534781933,0.009580078534781933,
2.097,-0.007783813867717981,-0.009580078534781933,0.009580078534781933,
2.101,-0.007783813867717981,-0.009580078534781933,0.009580078534781933,
2.107,-0.007783813867717981,-0.009580078534781933,0.009580078534781933,
2.112,-0.007783813867717981,-0.009580078534781933,0.009580078534781933,
2.116,-0.007783813867717981,-0.009580078534781933,0.009580078534781933,
2.121,-0.010178833268582821,-0.0011975098168477416,-0.003592529334127903,
