time,gx,gy,gz,
0.474,0.003197549842298031,0.0002664624771568924,0.0001332312385784462,
0.481,0.003197549842298031,0.0002664624771568924,0.0001332312385784462,
0.486,0.003197549842298031,0.0002664624771568924,0.0001332312385784462,
0.492,0.0018652373692020774,0.0005329249543137848,-0.0001332312385784462,
0.498,0.0018652373692020774,0.0005329249543137848,-0.0001332312385784462,
0.505,0.0018652373692020774,0.0005329249543137848,-0.0001332312385784462,
0.511,0.0018652373692020774,0.0005329249543137848,-0.0001332312385784462,
0.516,0.0018652373692020774,0.0005329249543137848,-0.0001332312385784462,
0.521,0.0018652373692020774,0.0005329249543137848,-0.0001332312385784462,
0.528,0.0018652373692020774,0.0005329249543137848,-0.0001332312385784462,
0.533,0.0018652373692020774,0.0005329249543137848,-0.0001332312385784462,
0.538,0.0018652373692020774,0.0005329249543137848,-0.0001332312385784462,
0.545,0.0021316998172551394,0.00039969373028725386,-0.00039969373028725386,
0.55,0.0021316998172551394,0.00039969373028725386,-0.00039969373028725386,
0.556,0.0021316998172551394,0.00039969373028725386,-0.00039969373028725386,
0.562,0.0021316998172551394,0.00039969373028725386,-0.00039969373028725386,
0.567,0.0021316998172551394,0.00039969373028725386,-0.00039969373028725386,
0.572,0.0021316998172551394,0.00039969373028725386,-0.00039969373028725386,
0.578,0.0021316998172551394,0.00039969373028725386,-0.00039969373028725386,
0.582,0.0021316998172551394,0.00039969373028725386,-0.00039969373028725386,
0.588,0.0021316998172551394,0.00039969373028725386,-0.00039969373028725386,
0.593,0.0022649310994893312,0.0006661561783403158,0.0005329249543137848,
0.598,0.0022649310994893312,0.0006661561783403158,0.0005329249543137848,
0.603,0.0022649310994893312,0.0006661561783403158,0.0005329249543137848,
0.609,0.0022649310994893312,0.0006661561783403158,0.0005329249543137848,
0.615,0.0022649310994893312,0.0006661561783403158,0.0005329249543137848,
0.62,0.0022649310994893312,0.0006661561783403158,0.0005329249543137848,
0.624,0.0022649310994893312,0.0006661561783403158,0.0005329249543137848,
0.63,0.0022649310994893312,0.0006661561783403158,0.0005329249543137848,
0.636,0.0022649310994893312,0.0006661561783403158,0.0005329249543137848,
0.641,0.0018652373692020774,0.00039969373028725386,0.0006661561783403158,
0.646,0.0018652373692020774,0.00039969373028725386,0.0006661561783403158,
0.651,0.0018652373692020774,0.00039969373028725386,0.0006661561783403158,
0.656,0.0018652373692020774,0.00039969373028725386,0.0006661561783403158,
0.662,0.0018652373692020774,0.00039969373028725386,0.0006661561783403158,
0.666,0.0018652373692020774,0.00039969373028725386,0.0006661561783403158,
0.671,0.0018652373692020774,0.00039969373028725386,0.0006661561783403158,
0.676,0.0018652373692020774,0.00039969373028725386,0.0006661561783403158,
0.681,0.0018652373692020774,0.00039969373028725386,0.0006661561783403158,
0.686,0.0018652373692020774,0.00039969373028725386,0.0006661561783403158,
0.692,0.0018652373692020774,0.0001332312385784462,-0.0001332312385784462,
0.698,0.0018652373692020774,0.0001332312385784462,-0.0001332312385784462,
0.703,0.0018652373692020774,0.0001332312385784462,-0.0001332312385784462,
0.709,0.0018652373692020774,0.0001332312385784462,-0.0001332312385784462,
0.714,0.0018652373692020774,0.0001332312385784462,-0.0001332312385784462,
0.719,0.0018652373692020774,0.0001332312385784462,-0.0001332312385784462,
0.724,0.0018652373692020774,0.0001332312385784462,-0.0001332312385784462,
0.729,0.0018652373692020774,0.0001332312385784462,-0.0001332312385784462,
0.734,0.0018652373692020774,0.0001332312385784462,-0.0001332312385784462,
0.739,0.0019984685350209475,-0.0005329249543137848,0,
0.745,0.0019984685350209475,-0.0005329249543137848,0,
0.75,0.0019984685350209475,-0.0005329249543137848,0,
0.755,0.0019984685350209475,-0.0005329249543137848,0,
0.76,0.0019984685350209475,-0.0005329249543137848,0,
0.765,0.0019984685350209475,-0.0005329249543137848,0,
0.77,0.0019984685350209475,-0.0005329249543137848,0,
0.775,0.0019984685350209475,-0.0005329249543137848,0,
0.782,0.0019984685350209475,-0.0005329249543137848,0,
0.787,0.0021316998172551394,-0.0002664624771568924,0.00039969373028725386,
0.795,0.0021316998172551394,-0.0002664624771568924,0.00039969373028725386,
0.799,0.0021316998172551394,-0.0002664624771568924,0.00039969373028725386,
0.804,0.0021316998172551394,-0.0002664624771568924,0.00039969373028725386,
0.81,0.0021316998172551394,-0.0002664624771568924,0.00039969373028725386,
0.814,0.0021316998172551394,-0.0002664624771568924,0.00039969373028725386,
0.82,0.0021316998172551394,-0.0002664624771568924,0.00039969373028725386,
0.825,0.0021316998172551394,-0.0002664624771568924,0.00039969373028725386,
0.83,0.0021316998172551394,-0.0002664624771568924,0.00039969373028725386,
0.835,0.0021316998172551394,-0.0002664624771568924,0.00039969373028725386,
0.841,0.0014655436389148235,-0.0007993874605745077,0.00039969373028725386,
0.847,0.0014655436389148235,-0.0007993874605745077,0.00039969373028725386,
0.852,0.0014655436389148235,-0.0007993874605745077,0.00039969373028725386,
0.857,0.0014655436389148235,-0.0007993874605745077,0.00039969373028725386,
0.863,0.0014655436389148235,-0.0007993874605745077,0.00039969373028725386,
0.87,0.0014655436389148235,-0.0007993874605745077,0.00039969373028725386,
0.875,0.0014655436389148235,-0.0007993874605745077,0.00039969373028725386,
0.883,0.0014655436389148235,-0.0007993874605745077,0.00039969373028725386,
0.888,0.0014655436389148235,0.0006661561783403158,0.0002664624771568924,
0.893,0.0014655436389148235,0.0006661561783403158,0.0002664624771568924,
0.899,0.0014655436389148235,0.0006661561783403158,0.0002664624771568924,
0.904,0.0014655436389148235,0.0006661561783403158,0.0002664624771568924,
0.909,0.0014655436389148235,0.0006661561783403158,0.0002664624771568924,
0.913,0.0014655436389148235,0.0006661561783403158,0.0002664624771568924,
0.918,0.0014655436389148235,0.0006661561783403158,0.0002664624771568924,
0.924,0.0014655436389148235,0.0006661561783403158,0.0002664624771568924,
0.929,0.0014655436389148235,0.0006661561783403158,0.0002664624771568924,
0.934,0.0014655436389148235,0.0006661561783403158,0.0002664624771568924,
0.939,0.0019984685350209475,0,0,
0.943,0.0019984685350209475,0,0,
0.948,0.0019984685350209475,0,0,
0.954,0.0019984685350209475,0,0,
0.958,0.0019984685350209475,0,0,
0.964,0.0019984685350209475,0,0,
0.969,0.0019984685350209475,0,0,
0.974,0.0019984685350209475,0,0,
0.981,0.0019984685350209475,0,0,
0.985,0.0025313934311270714,0.0007993874605745077,-0.0005329249543137848,
0.99,0.0025313934311270714,0.0007993874605745077,-0.0005329249543137848,
0.995,0.0025313934311270714,0.0007993874605745077,-0.0005329249543137848,
1,0.0025313934311270714,0.0007993874605745077,-0.0005329249543137848,
1.004,0.0025313934311270714,0.0007993874605745077,-0.0005329249543137848,
1.009,0.0025313934311270714,0.0007993874605745077,-0.0005329249543137848,
1.014,0.0025313934311270714,0.0007993874605745077,-0.0005329249543137848,
1.019,0.0025313934311270714,0.0007993874605745077,-0.0005329249543137848,
1.024,0.0025313934311270714,0.0007993874605745077,-0.0005329249543137848,
1.029,0.0025313934311270714,0.0007993874605745077,-0.0005329249543137848,
1.034,0.0025313934311270714,0.0007993874605745077,-0.0005329249543137848,
1.04,0.0015987749211490154,0.0001332312385784462,0,
1.045,0.0015987749211490154,0.0001332312385784462,0,
1.05,0.0015987749211490154,0.0001332312385784462,0,
1.055,0.0015987749211490154,0.0001332312385784462,0,
1.061,0.0015987749211490154,0.0001332312385784462,0,
1.067,0.0015987749211490154,0.0001332312385784462,0,
1.072,0.0015987749211490154,0.0001332312385784462,0,
1.077,0.0015987749211490154,0.0001332312385784462,0,
1.082,0.0015987749211490154,0.0001332312385784462,0,
1.087,0.0013323123566806316,0.0006661561783403158,-0.0007993874605745077,
1.092,0.0013323123566806316,0.0006661561783403158,-0.0007993874605745077,
1.098,0.0013323123566806316,0.0006661561783403158,-0.0007993874605745077,
1.102,0.0013323123566806316,0.0006661561783403158,-0.0007993874605745077,
1.107,0.0013323123566806316,0.0006661561783403158,-0.0007993874605745077,
1.112,0.0013323123566806316,0.0006661561783403158,-0.0007993874605745077,
1.116,0.0013323123566806316,0.0006661561783403158,-0.0007993874605745077,
1.12,0.0013323123566806316,0.0006661561783403158,-0.0007993874605745077,
1.125,0.0013323123566806316,0.0006661561783403158,-0.0007993874605745077,
1.13,0.0013323123566806316,0.0006661561783403158,-0.0007993874605745077,
1.135,0.0014655436389148235,0.0005329249543137848,0,
1.14,0.0014655436389148235,0.0005329249543137848,0,
1.144,0.0014655436389148235,0.0005329249543137848,0,
1.149,0.0014655436389148235,0.0005329249543137848,0,
1.153,0.0014655436389148235,0.0005329249543137848,0,
1.158,0.0014655436389148235,0.0005329249543137848,0,
1.163,0.0014655436389148235,0.0005329249543137848,0,
1.167,0.0014655436389148235,0.0005329249543137848,0,
1.172,0.0014655436389148235,0.0005329249543137848,0,
1.177,0.0014655436389148235,0.0005329249543137848,0,
1.182,0.0014655436389148235,0.0005329249543137848,0,
1.187,0.0015987749211490154,0.0002664624771568924,0,
1.192,0.0015987749211490154,0.0002664624771568924,0,
1.197,0.0015987749211490154,0.0002664624771568924,0,
1.202,0.0015987749211490154,0.0002664624771568924,0,
1.207,0.0015987749211490154,0.0002664624771568924,0,
1.212,0.0015987749211490154,0.0002664624771568924,0,
1.216,0.0015987749211490154,0.0002664624771568924,0,
1.222,0.0015987749211490154,0.0002664624771568924,0,
1.227,0.0015987749211490154,0.0002664624771568924,0,
1.231,0.0015987749211490154,0.0002664624771568924,0,
1.236,0.0022649310994893312,0,-0.00039969373028725386,
1.241,0.0022649310994893312,0,-0.00039969373028725386,
1.246,0.0022649310994893312,0,-0.00039969373028725386,
1.25,0.0022649310994893312,0,-0.00039969373028725386,
1.255,0.0022649310994893312,0,-0.00039969373028725386,
1.259,0.0022649310994893312,0,-0.00039969373028725386,
1.265,0.0022649310994893312,0,-0.00039969373028725386,
1.269,0.0022649310994893312,0,-0.00039969373028725386,
1.274,0.0022649310994893312,0,-0.00039969373028725386,
1.279,0.0022649310994893312,0,-0.00039969373028725386,
1.283,0.0017320060869678855,0.0007993874605745077,0.0002664624771568924,
1.288,0.0017320060869678855,0.0007993874605745077,0.0002664624771568924,
1.293,0.0017320060869678855,0.0007993874605745077,0.0002664624771568924,
1.298,0.0017320060869678855,0.0007993874605745077,0.0002664624771568924,
1.302,0.0017320060869678855,0.0007993874605745077,0.0002664624771568924,
1.307,0.0017320060869678855,0.0007993874605745077,0.0002664624771568924,
1.312,0.0017320060869678855,0.0007993874605745077,0.0002664624771568924,
1.316,0.0017320060869678855,0.0007993874605745077,0.0002664624771568924,
1.321,0.0017320060869678855,0.0007993874605745077,0.0002664624771568924,
1.326,0.0017320060869678855,0.0007993874605745077,0.0002664624771568924,
1.331,0.0017320060869678855,0.0007993874605745077,0.0002664624771568924,
1.336,0.0017320060869678855,0.0002664624771568924,-0.0005329249543137848,
1.34,0.0017320060869678855,0.0002664624771568924,-0.0005329249543137848,
1.345,0.0017320060869678855,0.0002664624771568924,-0.0005329249543137848,
1.349,0.0017320060869678855,0.0002664624771568924,-0.0005329249543137848,
1.354,0.0017320060869678855,0.0002664624771568924,-0.0005329249543137848,
1.358,0.0017320060869678855,0.0002664624771568924,-0.0005329249543137848,
1.363,0.0017320060869678855,0.0002664624771568924,-0.0005329249543137848,
1.368,0.0017320060869678855,0.0002664624771568924,-0.0005329249543137848,
1.372,0.0017320060869678855,0.0002664624771568924,-0.0005329249543137848,
1.378,0.0017320060869678855,0.0002664624771568924,-0.0005329249543137848,
1.383,0.0021316998172551394,0.0006661561783403158,0,
1.387,0.0021316998172551394,0.0006661561783403158,0,
1.394,0.0021316998172551394,0.0006661561783403158,0,
1.399,0.0021316998172551394,0.0006661561783403158,0,
1.403,0.0021316998172551394,0.0006661561783403158,0,
1.408,0.0021316998172551394,0.0006661561783403158,0,
1.412,0.0021316998172551394,0.0006661561783403158,0,
1.417,0.0021316998172551394,0.0006661561783403158,0,
1.421,0.0021316998172551394,0.0006661561783403158,0,
1.426,0.0021316998172551394,0.0006661561783403158,0,
1.43,0.0021316998172551394,0.0006661561783403158,0,
1.434,0.0018652373692020774,0.0007993874605745077,-0.0007993874605745077,
1.439,0.0018652373692020774,0.0007993874605745077,-0.0007993874605745077,
1.444,0.0018652373692020774,0.0007993874605745077,-0.0007993874605745077,
1.448,0.0018652373692020774,0.0007993874605745077,-0.0007993874605745077,
1.453,0.0018652373692020774,0.0007993874605745077,-0.0007993874605745077,
1.457,0.0018652373692020774,0.0007993874605745077,-0.0007993874605745077,
1.462,0.0018652373692020774,0.0007993874605745077,-0.0007993874605745077,
1.467,0.0018652373692020774,0.0007993874605745077,-0.0007993874605745077,
1.472,0.0018652373692020774,0.0007993874605745077,-0.0007993874605745077,
1.476,0.0018652373692020774,0.0007993874605745077,-0.0007993874605745077,
1.481,0.0017320060869678855,-0.0001332312385784462,0,
1.486,0.0017320060869678855,-0.0001332312385784462,0,
1.491,0.0017320060869678855,-0.0001332312385784462,0,
1.496,0.0017320060869678855,-0.0001332312385784462,0,
1.5,0.0017320060869678855,-0.0001332312385784462,0,
1.506,0.0017320060869678855,-0.0001332312385784462,0,
1.51,0.0017320060869678855,-0.0001332312385784462,0,
1.515,0.0017320060869678855,-0.0001332312385784462,0,
1.519,0.0017320060869678855,-0.0001332312385784462,0,
1.524,0.0017320060869678855,-0.0001332312385784462,0,
1.529,0.0017320060869678855,-0.0001332312385784462,0,
1.533,0.0014655436389148235,-0.00039969373028725386,0.0005329249543137848,
1.538,0.0014655436389148235,-0.00039969373028725386,0.0005329249543137848,
1.543,0.0014655436389148235,-0.00039969373028725386,0.0005329249543137848,
1.547,0.0014655436389148235,-0.00039969373028725386,0.0005329249543137848,
1.552,0.0014655436389148235,-0.00039969373028725386,0.0005329249543137848,
1.557,0.0014655436389148235,-0.00039969373028725386,0.0005329249543137848,
1.562,0.0014655436389148235,-0.00039969373028725386,0.0005329249543137848,
1.566,0.0014655436389148235,-0.00039969373028725386,0.0005329249543137848,
1.571,0.0014655436389148235,-0.00039969373028725386,0.0005329249543137848,
1.576,0.0014655436389148235,-0.00039969373028725386,0.0005329249543137848,
1.58,0.0014655436389148235,-0.00039969373028725386,0.0005329249543137848,
1.584,0.0018652373692020774,-0.00039969373028725386,-0.0005329249543137848,
1.59,0.0018652373692020774,-0.00039969373028725386,-0.0005329249543137848,
1.594,0.0018652373692020774,-0.00039969373028725386,-0.0005329249543137848,
1.599,0.0018652373692020774,-0.00039969373028725386,-0.0005329249543137848,
1.603,0.0018652373692020774,-0.00039969373028725386,-0.0005329249543137848,
1.608,0.0018652373692020774,-0.00039969373028725386,-0.0005329249543137848,
1.613,0.0018652373692020774,-0.00039969373028725386,-0.0005329249543137848,
1.617,0.0018652373692020774,-0.00039969373028725386,-0.0005329249543137848,
1.622,0.0018652373692020774,-0.00039969373028725386,-0.0005329249543137848,
1.626,0.0018652373692020774,-0.00039969373028725386,-0.0005329249543137848,
1.631,0.0017320060869678855,0.0009326186846010387,-0.0005329249543137848,
1.635,0.0017320060869678855,0.0009326186846010387,-0.0005329249543137848,
1.64,0.0017320060869678855,0.0009326186846010387,-0.0005329249543137848,
1.645,0.0017320060869678855,0.0009326186846010387,-0.0005329249543137848,
1.65,0.0017320060869678855,0.0009326186846010387,-0.0005329249543137848,
1.654,0.0017320060869678855,0.0009326186846010387,-0.0005329249543137848,
1.66,0.0017320060869678855,0.0009326186846010387,-0.0005329249543137848,
1.665,0.0017320060869678855,0.0009326186846010387,-0.0005329249543137848,
1.67,0.0017320060869678855,0.0009326186846010387,-0.0005329249543137848,
1.675,0.0017320060869678855,0.0009326186846010387,-0.0005329249543137848,
1.68,0.0015987749211490154,0.0009326186846010387,0.0002664624771568924,
1.685,0.0015987749211490154,0.0009326186846010387,0.0002664624771568924,
1.69,0.0015987749211490154,0.0009326186846010387,0.0002664624771568924,
1.695,0.0015987749211490154,0.0009326186846010387,0.0002664624771568924,
1.7,0.0015987749211490154,0.0009326186846010387,0.0002664624771568924,
1.704,0.0015987749211490154,0.0009326186846010387,0.0002664624771568924,
1.709,0.0015987749211490154,0.0009326186846010387,0.0002664624771568924,
1.713,0.0015987749211490154,0.0009326186846010387,0.0002664624771568924,
1.717,0.0015987749211490154,0.0009326186846010387,0.0002664624771568924,
1.723,0.0015987749211490154,0.0009326186846010387,0.0002664624771568924,
1.728,0.0015987749211490154,0.0009326186846010387,0.0002664624771568924,
1.733,0.0021316998172551394,-0.0002664624771568924,0,
1.737,0.0021316998172551394,-0.0002664624771568924,0,
1.742,0.0021316998172551394,-0.0002664624771568924,0,
1.746,0.0021316998172551394,-0.0002664624771568924,0,
1.751,0.0021316998172551394,-0.0002664624771568924,0,
1.756,0.0021316998172551394,-0.0002664624771568924,0,
1.761,0.0021316998172551394,-0.0002664624771568924,0,
1.766,0.0021316998172551394,-0.0002664624771568924,0,
1.771,0.0021316998172551394,-0.0002664624771568924,0,
1.776,0.0021316998172551394,-0.0002664624771568924,0,
1.781,0.002398162381723523,0,-0.0011990811908617616,
1.785,0.002398162381723523,0,-0.0011990811908617616,
1.789,0.002398162381723523,0,-0.0011990811908617616,
1.794,0.002398162381723523,0,-0.0011990811908617616,
1.799,0.002398162381723523,0,-0.0011990811908617616,
1.803,0.002398162381723523,0,-0.0011990811908617616,
1.808,0.002398162381723523,0,-0.0011990811908617616,
1.813,0.002398162381723523,0,-0.0011990811908617616,
1.817,0.002398162381723523,0,-0.0011990811908617616,
1.822,0.002398162381723523,0,-0.0011990811908617616,
1.826,0.002398162381723523,0,-0.0011990811908617616,
1.832,0.0013323123566806316,0.00039969373028725386,0.0001332312385784462,
1.836,0.0013323123566806316,0.00039969373028725386,0.0001332312385784462,
1.842,0.0013323123566806316,0.00039969373028725386,0.0001332312385784462,
1.846,0.0013323123566806316,0.00039969373028725386,0.0001332312385784462,
1.851,0.0013323123566806316,0.00039969373028725386,0.0001332312385784462,
1.856,0.0013323123566806316,0.00039969373028725386,0.0001332312385784462,
1.861,0.0013323123566806316,0.00039969373028725386,0.0001332312385784462,
1.865,0.0013323123566806316,0.00039969373028725386,0.0001332312385784462,
1.869,0.0013323123566806316,0.00039969373028725386,0.0001332312385784462,
1.874,0.0013323123566806316,0.00039969373028725386,0.0001332312385784462,
1.879,0.0014655436389148235,0.0007993874605745077,0,
1.883,0.0014655436389148235,0.0007993874605745077,0,
1.888,0.0014655436389148235,0.0007993874605745077,0,
1.893,0.0014655436389148235,0.0007993874605745077,0,
1.897,0.0014655436389148235,0.0007993874605745077,0,
1.901,0.0014655436389148235,0.0007993874605745077,0,
1.905,0.0014655436389148235,0.0007993874605745077,0,
1.91,0.0014655436389148235,0.0007993874605745077,0,
1.914,0.0014655436389148235,0.0007993874605745077,0,
1.92,0.0014655436389148235,0.0007993874605745077,0,
1.924,0.0014655436389148235,0.0007993874605745077,0,
1.928,0.0014655436389148235,0.0001332312385784462,-0.0002664624771568924,
1.932,0.0014655436389148235,0.0001332312385784462,-0.0002664624771568924,
1.937,0.0014655436389148235,0.0001332312385784462,-0.0002664624771568924,
1.942,0.0014655436389148235,0.0001332312385784462,-0.0002664624771568924,
1.946,0.0014655436389148235,0.0001332312385784462,-0.0002664624771568924,
1.951,0.0014655436389148235,0.0001332312385784462,-0.0002664624771568924,
1.956,0.0014655436389148235,0.0001332312385784462,-0.0002664624771568924,
1.961,0.0014655436389148235,0.0001332312385784462,-0.0002664624771568924,
1.966,0.0014655436389148235,0.0001332312385784462,-0.0002664624771568924,
1.97,0.0014655436389148235,0.0001332312385784462,-0.0002664624771568924,
1.975,0.0014655436389148235,0.0001332312385784462,-0.0002664624771568924,
1.979,0.0026646247133612633,-0.00039969373028725386,0.0006661561783403158,
1.983,0.0026646247133612633,-0.00039969373028725386,0.0006661561783403158,
1.987,0.0026646247133612633,-0.00039969373028725386,0.0006661561783403158,
1.992,0.0026646247133612633,-0.00039969373028725386,0.0006661561783403158,
1.996,0.0026646247133612633,-0.00039969373028725386,0.0006661561783403158,
2.001,0.0026646247133612633,-0.00039969373028725386,0.0006661561783403158,
2.006,0.0026646247133612633,-0.00039969373028725386,0.0006661561783403158,
2.011,0.0026646247133612633,-0.00039969373028725386,0.0006661561783403158,
2.015,0.0026646247133612633,-0.00039969373028725386,0.0006661561783403158,
2.019,0.0026646247133612633,-0.00039969373028725386,0.0006661561783403158,
2.024,0.0026646247133612633,-0.00039969373028725386,0.0006661561783403158,
2.029,0.0015987749211490154,0,-0.0001332312385784462,
2.034,0.0015987749211490154,0,-0.0001332312385784462,
2.039,0.0015987749211490154,0,-0.0001332312385784462,
2.043,0.0015987749211490154,0,-0.0001332312385784462,
2.047,0.0015987749211490154,0,-0.0001332312385784462,
2.053,0.0015987749211490154,0,-0.0001332312385784462,
2.059,0.0015987749211490154,0,-0.0001332312385784462,
2.063,0.0015987749211490154,0,-0.0001332312385784462,
2.068,0.0015987749211490154,0,-0.0001332312385784462,
2.072,0.0015987749211490154,0,-0.0001332312385784462,
2.078,0.0019984685350209475,-0.0002664624771568924,0,
2.082,0.0019984685350209475,-0.0002664624771568924,0,
2.087,0.0019984685350209475,-0.0002664624771568924,0,
2.091,0.0019984685350209475,-0.0002664624771568924,0,
2.096,0.0019984685350209475,-0.0002664624771568924,0,
2.1,0.0019984685350209475,-0.0002664624771568924,0,
2.105,0.0019984685350209475,-0.0002664624771568924,0,
2.11,0.0019984685350209475,-0.0002664624771568924,0,
2.115,0.0019984685350209475,-0.0002664624771568924,0,
2.12,0.0019984685350209475,-0.0002664624771568924,0,
2.124,0.0019984685350209475,-0.0002664624771568924,0,
2.129,0.0021316998172551394,0.0002664624771568924,-0.0001332312385784462,
2.134,0.0021316998172551394,0.0002664624771568924,-0.0001332312385784462,
2.138,0.0021316998172551394,0.0002664624771568924,-0.0001332312385784462,
2.145,0.0021316998172551394,0.0002664624771568924,-0.0001332312385784462,
2.149,0.0021316998172551394,0.0002664624771568924,-0.0001332312385784462,
2.153,0.0021316998172551394,0.0002664624771568924,-0.0001332312385784462,
2.159,0.0021316998172551394,0.0002664624771568924,-0.0001332312385784462,
2.164,0.0021316998172551394,0.0002664624771568924,-0.0001332312385784462,
2.168,0.0021316998172551394,0.0002664624771568924,-0.0001332312385784462,
2.172,0.0021316998172551394,0.0002664624771568924,-0.0001332312385784462,
2.178,0.0018652373692020774,0.0005329249543137848,-0.0002664624771568924,
2.182,0.0018652373692020774,0.0005329249543137848,-0.0002664624771568924,
